MLA Name,Split,Accuracy_train,Accuracy_test,Precision_train,Precision_test,Recall_train,Recall_test,F1_train,F1_test,AUC_train,AUC_test,Balanced Accuracy_train,Balanced Accuracy_test
SVC_MutualInfo_10_SMOTE-TOMEK,7.0,0.8698850574712644,0.6956521739130435,0.8175917065390749,0.25,0.9714285714285715,0.2,0.88482481565515,0.2222222222222222,0.9605714285714286,0.5777777777777777,0.8685714285714287,0.5166666666666667
LogisticRegression_RFE_10_ADASYN,3.0,0.9088669950738917,0.6521739130434783,0.9027106227106227,0.2,0.9142857142857144,0.2,0.9078270388615216,0.2,0.9434013605442176,0.5777777777777777,0.9085714285714286,0.48888888888888893
LogisticRegression_MutualInfo_15_SMOTE-TOMEK,7.0,0.7326436781609195,0.6521739130434783,0.7154808590102707,0.2857142857142857,0.7676190476190476,0.4,0.7384868227804824,0.3333333333333333,0.7733968253968254,0.5666666666666668,0.7333333333333333,0.5611111111111111
RandomForestClassifier_MutualInfo_20_SMOTE-TOMEK,7.0,0.8701149425287357,0.7391304347826086,0.8923573975044562,0.3333333333333333,0.8466666666666667,0.2,0.8650761529905024,0.25,0.9467936507936509,0.5666666666666668,0.8685714285714287,0.5444444444444444
XGBClassifier_MutualInfo_15_SMOTE-TOMEK,1.0,0.835632183908046,0.6086956521739131,0.8247284878863826,0.16666666666666666,0.8761904761904763,0.2,0.845200776235259,0.18181818181818182,0.9115555555555556,0.5666666666666668,0.8361904761904763,0.46111111111111114
SVC_MutualInfo_20_None,2.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.34769841269841273,0.5666666666666668,0.5,0.5
SVC_MutualInfo_20_ADASYN,0.0,0.9266666666666665,0.7391304347826086,0.8954248366013072,0.4,0.9741666666666667,0.4,0.9325534759358289,0.4,0.9759325396825396,0.5666666666666667,0.9251785714285715,0.6166666666666667
SVC_None_10_None,0.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.3343650793650793,0.5666666666666667,0.5,0.5
SVC_MutualInfo_25_BorderlineSMOTE,0.0,0.9314942528735631,0.6956521739130435,0.9381372549019608,0.25,0.9323809523809524,0.2,0.931618979936555,0.2222222222222222,0.9685714285714286,0.5666666666666667,0.931904761904762,0.5166666666666667
RandomForestClassifier_None_10_None,4.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.44976190476190475,0.5666666666666667,0.5,0.5
XGBClassifier_None_10_RandomUnderSampler,6.0,0.49642857142857133,0.5217391304347826,0.5700000000000001,0.25,0.4333333333333333,0.6,0.45714285714285713,0.35294117647058826,0.3916666666666667,0.5666666666666667,0.4916666666666667,0.55
LogisticRegression_RFE_15_SMOTE-TOMEK,3.0,0.9110344827586208,0.7391304347826086,0.8933333333333333,0.4,0.9438095238095239,0.4,0.9142287597460012,0.4,0.928063492063492,0.5666666666666667,0.9100000000000001,0.6166666666666667
RandomForestClassifier_MutualInfo_10_BorderlineSMOTE,9.0,0.9172413793103449,0.782608695652174,0.943543956043956,0.5,0.8885714285714286,0.2,0.9124055299539171,0.2857142857142857,0.9676190476190477,0.5666666666666667,0.9166666666666666,0.5722222222222222
XGBClassifier_MutualInfo_15_ADASYN,1.0,0.8817733990147782,0.6086956521739131,0.8671153846153846,0.16666666666666666,0.9019047619047619,0.2,0.883065134099617,0.18181818181818182,0.9314285714285715,0.5666666666666667,0.881904761904762,0.46111111111111114
SVC_RFE_20_RandomUnderSampler,4.0,0.8107142857142857,0.4782608695652174,0.8533333333333333,0.23076923076923078,0.8,0.6,0.8071428571428572,0.3333333333333333,0.9,0.5666666666666667,0.825,0.5222222222222221
LogisticRegression_RFE_25_ADASYN,3.0,0.9229064039408869,0.7391304347826086,0.9293772893772895,0.4,0.9142857142857143,0.4,0.9211092866265279,0.4,0.959591836734694,0.5666666666666667,0.9228571428571428,0.6166666666666667
LogisticRegression_RFE_15_SMOTE,3.0,0.9110344827586208,0.7391304347826086,0.8933333333333333,0.4,0.9438095238095239,0.4,0.9142287597460012,0.4,0.928063492063492,0.5666666666666667,0.9100000000000001,0.6166666666666667
RandomForestClassifier_RFE_15_ADASYN,3.0,0.9019704433497537,0.8260869565217391,0.893095238095238,1.0,0.9142857142857143,0.2,0.9013313123657951,0.3333333333333333,0.9548979591836735,0.5666666666666667,0.9019047619047619,0.6
XGBClassifier_RFE_25_None,2.0,0.8046783625730993,0.782608695652174,0.7333333333333334,0.0,0.35,0.0,0.43999999999999995,0.0,0.6505555555555556,0.5666666666666667,0.635,0.5
LogisticRegression_MutualInfo_10_RandomUnderSampler,9.0,0.6892857142857143,0.5217391304347826,0.6599999999999999,0.2,0.7,0.4,0.672063492063492,0.26666666666666666,0.6708333333333333,0.5666666666666667,0.6833333333333332,0.4777777777777778
XGBClassifier_MutualInfo_10_BorderlineSMOTE,4.0,0.8425287356321839,0.6086956521739131,0.8251037851037852,0.16666666666666666,0.8790476190476191,0.2,0.8466674130467233,0.18181818181818182,0.9241904761904763,0.5666666666666667,0.8433333333333334,0.46111111111111114
SVC_MutualInfo_15_ADASYN,6.0,0.9310344827586207,0.6086956521739131,0.9123039215686275,0.16666666666666666,0.9590476190476191,0.2,0.9340414246281877,0.18181818181818182,0.9866666666666667,0.5666666666666667,0.9304761904761903,0.46111111111111114
LogisticRegression_RFE_25_BorderlineSMOTE,1.0,0.9108045977011494,0.6521739130434783,0.8940350877192984,0.2,0.9466666666666669,0.2,0.9163636363636364,0.2,0.974031746031746,0.5666666666666667,0.911904761904762,0.48888888888888893
XGBClassifier_RFE_15_ADASYN,3.0,0.8529556650246306,0.8695652173913043,0.8312195647489766,1.0,0.8857142857142858,0.4,0.8557295289887058,0.5714285714285714,0.9177551020408163,0.5666666666666667,0.8533333333333332,0.7
XGBClassifier_RFE_10_RandomUnderSampler,2.0,0.4714285714285714,0.2608695652173913,0.48571428571428577,0.2,0.95,0.8,0.6387878787878789,0.32,0.27083333333333337,0.5611111111111111,0.475,0.4555555555555556
LogisticRegression_RFE_25_ADASYN,2.0,0.9668817204301077,0.6521739130434783,0.9631372549019608,0.0,0.9733333333333334,0.0,0.9676489028213167,0.0,0.9791666666666667,0.5555555555555556,0.9661904761904762,0.4166666666666667
RandomForestClassifier_MutualInfo_25_BorderlineSMOTE,4.0,0.9177011494252874,0.6086956521739131,0.9412820512820513,0.16666666666666666,0.8914285714285715,0.2,0.9136143039591316,0.18181818181818182,0.9483174603174603,0.5555555555555556,0.9185714285714285,0.46111111111111114
RandomForestClassifier_RFE_15_None,4.0,0.8023391812865498,0.782608695652174,0.1,0.0,0.13333333333333333,0.0,0.11428571428571428,0.0,0.8211904761904762,0.5555555555555556,0.5533333333333333,0.5
XGBClassifier_MutualInfo_20_SMOTE-TOMEK,1.0,0.8560919540229885,0.6521739130434783,0.8297455648926236,0.2,0.9038095238095238,0.2,0.8633371735791091,0.2,0.9320634920634921,0.5555555555555556,0.8566666666666667,0.48888888888888893
XGBClassifier_RFE_25_SMOTE-TOMEK,4.0,0.8972413793103448,0.6956521739130435,0.8620658263305323,0.3333333333333333,0.9428571428571428,0.4,0.8998123817228378,0.36363636363636365,0.9555555555555555,0.5555555555555556,0.8966666666666667,0.5888888888888889
LogisticRegression_MutualInfo_25_SMOTE-TOMEK,0.0,0.8351724137931035,0.5652173913043478,0.7887254901960785,0.2727272727272727,0.917142857142857,0.6,0.8475439882697948,0.375,0.8907936507936508,0.5555555555555556,0.8357142857142857,0.5777777777777777
LogisticRegression_MutualInfo_20_RandomUnderSampler,5.0,0.7464285714285713,0.6086956521739131,0.7742857142857142,0.25,0.8,0.4,0.7375180375180375,0.3076923076923077,0.7708333333333333,0.5555555555555556,0.725,0.5333333333333333
LogisticRegression_MutualInfo_25_RandomUnderSampler,5.0,0.7464285714285713,0.5652173913043478,0.7742857142857142,0.2222222222222222,0.8,0.4,0.7375180375180375,0.2857142857142857,0.7708333333333333,0.5555555555555556,0.725,0.5055555555555555
XGBClassifier_MutualInfo_25_RandomUnderSampler,6.0,0.6035714285714285,0.43478260869565216,0.5933333333333334,0.25,0.6,0.8,0.5849206349206348,0.38095238095238093,0.6,0.5555555555555556,0.6083333333333333,0.5666666666666667
XGBClassifier_None_10_RandomUnderSampler,5.0,0.4714285714285714,0.34782608695652173,0.48571428571428577,0.25,0.9,1.0,0.6266666666666667,0.4,0.39166666666666666,0.5555555555555556,0.475,0.5833333333333334
RandomForestClassifier_MutualInfo_15_None,5.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.49309523809523814,0.5555555555555556,0.5,0.5
XGBClassifier_RFE_15_SMOTE,3.0,0.8560919540229885,0.7391304347826086,0.8236904761904762,0.3333333333333333,0.9161904761904761,0.2,0.8645828698553949,0.25,0.9173968253968254,0.5555555555555556,0.8547619047619047,0.5444444444444444
XGBClassifier_MutualInfo_25_SMOTE,4.0,0.9108045977011494,0.6521739130434783,0.918732492997199,0.2,0.9028571428571428,0.2,0.9083889902994464,0.2,0.9506031746031747,0.5555555555555556,0.9099999999999999,0.48888888888888893
XGBClassifier_RFE_25_SMOTE,4.0,0.8972413793103448,0.6956521739130435,0.8620658263305323,0.3333333333333333,0.9428571428571428,0.4,0.8998123817228378,0.36363636363636365,0.9555555555555555,0.5555555555555556,0.8966666666666667,0.5888888888888889
RandomForestClassifier_MutualInfo_20_RandomUnderSampler,9.0,0.775,0.34782608695652173,0.77,0.25,0.7666666666666667,1.0,0.7561904761904762,0.4,0.8583333333333332,0.5555555555555556,0.7666666666666666,0.5833333333333334
SVC_MutualInfo_10_None,9.0,0.6374269005847953,0.6956521739130435,0.17714285714285713,0.25,0.3,0.2,0.2188888888888889,0.2222222222222222,0.3929365079365079,0.5555555555555556,0.5128571428571429,0.5166666666666667
XGBClassifier_RFE_25_SMOTE,3.0,0.8285057471264368,0.7391304347826086,0.7884593837535014,0.0,0.9019047619047619,0.0,0.8380990783410139,0.0,0.932952380952381,0.5555555555555556,0.8271428571428572,0.4722222222222222
LogisticRegression_MutualInfo_15_SMOTE,7.0,0.7259770114942528,0.6956521739130435,0.6965280849181779,0.3333333333333333,0.7952380952380952,0.4,0.7406071079458176,0.36363636363636365,0.7571428571428571,0.5555555555555556,0.7261904761904762,0.5888888888888889
XGBClassifier_MutualInfo_15_SMOTE-TOMEK,7.0,0.8291954022988506,0.7391304347826086,0.8280693815987934,0.4,0.8352380952380953,0.4,0.8288240314046765,0.4,0.9015873015873016,0.5555555555555556,0.8299999999999998,0.6166666666666667
XGBClassifier_RFE_20_None,7.0,0.7906432748538011,0.6956521739130435,0.48,0.3333333333333333,0.3833333333333333,0.4,0.41650793650793655,0.36363636363636365,0.6632539682539682,0.5555555555555556,0.6364285714285715,0.5888888888888889
XGBClassifier_RFE_15_SMOTE-TOMEK,3.0,0.8560919540229885,0.7391304347826086,0.8236904761904762,0.3333333333333333,0.9161904761904761,0.2,0.8645828698553949,0.25,0.9173968253968254,0.5555555555555556,0.8547619047619047,0.5444444444444444
XGBClassifier_RFE_25_SMOTE-TOMEK,3.0,0.8285057471264368,0.7391304347826086,0.7884593837535014,0.0,0.9019047619047619,0.0,0.8380990783410139,0.0,0.932952380952381,0.5555555555555556,0.8271428571428572,0.4722222222222222
RandomForestClassifier_MutualInfo_15_ADASYN,7.0,0.9165024630541871,0.7391304347826086,0.9100355526826116,0.0,0.9314285714285715,0.0,0.917047277692439,0.0,0.9676190476190477,0.55,0.917142857142857,0.4722222222222222
XGBClassifier_MutualInfo_15_None,4.0,0.7134502923976609,0.6521739130434783,0.21333333333333332,0.3333333333333333,0.29999999999999993,0.6,0.24444444444444446,0.42857142857142855,0.5258730158730158,0.55,0.5619047619047619,0.6333333333333333
RandomForestClassifier_MutualInfo_20_BorderlineSMOTE,4.0,0.9248275862068965,0.6956521739130435,0.9557142857142857,0.25,0.8923809523809524,0.2,0.9210727969348659,0.2222222222222222,0.9463492063492064,0.55,0.9257142857142858,0.5166666666666667
LogisticRegression_MutualInfo_20_SMOTE-TOMEK,7.0,0.7737931034482759,0.6521739130434783,0.7512605042016807,0.2857142857142857,0.8209523809523809,0.4,0.7840514592933948,0.3333333333333333,0.7299682539682539,0.5444444444444445,0.7733333333333334,0.5611111111111111
SVC_MutualInfo_20_SMOTE,4.0,0.9183908045977013,0.5652173913043478,0.89,0.0,0.9714285714285715,0.0,0.9251496906669321,0.0,0.9643174603174604,0.5444444444444445,0.9176190476190476,0.3611111111111111
SVC_MutualInfo_20_BorderlineSMOTE,4.0,0.8977011494252874,0.5652173913043478,0.8669281045751633,0.0,0.9466666666666667,0.0,0.9034455792631544,0.0,0.9503492063492063,0.5444444444444445,0.8985714285714286,0.3611111111111111
SVC_RFE_25_RandomUnderSampler,4.0,0.8071428571428572,0.5652173913043478,0.8333333333333333,0.2727272727272727,0.7833333333333333,0.6,0.7976190476190477,0.375,0.8291666666666666,0.5444444444444445,0.8166666666666667,0.5777777777777777
LogisticRegression_MutualInfo_15_SMOTE,0.0,0.6914942528735633,0.6086956521739131,0.675561821219716,0.3,0.7552380952380953,0.6,0.7094877304749385,0.4,0.7500317460317459,0.5444444444444445,0.6933333333333334,0.6055555555555556
RandomForestClassifier_MutualInfo_15_ADASYN,0.0,0.9333333333333332,0.6956521739130435,0.9262745098039217,0.25,0.9483333333333335,0.2,0.9362512218963832,0.2222222222222222,0.9768412698412698,0.5444444444444445,0.9332142857142858,0.5166666666666667
LogisticRegression_None_10_RandomUnderSampler,4.0,0.5357142857142857,0.4782608695652174,0.5933333333333334,0.18181818181818182,0.5,0.4,0.4982539682539683,0.25,0.5541666666666668,0.5444444444444445,0.5416666666666666,0.45
RandomForestClassifier_MutualInfo_20_SMOTE-TOMEK,9.0,0.8970114942528735,0.7391304347826086,0.9631372549019608,0.0,0.8323809523809524,0.0,0.8852777777777778,0.0,0.9325079365079365,0.5444444444444445,0.8957142857142859,0.4722222222222222
SVC_MutualInfo_10_None,0.0,0.5385964912280702,0.6086956521739131,0.23523809523809525,0.25,0.6166666666666666,0.4,0.33793706293706294,0.3076923076923077,0.5392857142857143,0.5444444444444445,0.5678571428571428,0.5333333333333333
XGBClassifier_MutualInfo_20_BorderlineSMOTE,7.0,0.8427586206896551,0.6956521739130435,0.8447435897435899,0.25,0.839047619047619,0.2,0.8393103448275863,0.2222222222222222,0.9214603174603175,0.5444444444444445,0.8438095238095238,0.5166666666666667
SVC_MutualInfo_25_None,8.0,0.5608187134502923,0.43478260869565216,0.2526984126984127,0.1,0.6333333333333333,0.2,0.36021978021978024,0.13333333333333333,0.6254761904761905,0.5444444444444445,0.5895238095238096,0.35
SVC_RFE_25_SMOTE-TOMEK,6.0,0.9586206896551724,0.6521739130434783,0.9363515406162465,0.0,0.9857142857142858,0.0,0.959866121086922,0.0,0.9980952380952381,0.5444444444444445,0.9580952380952381,0.4166666666666667
XGBClassifier_MutualInfo_15_RandomUnderSampler,0.0,0.5321428571428571,0.6086956521739131,0.4533333333333333,0.25,0.55,0.4,0.46428571428571425,0.3076923076923077,0.6000000000000001,0.5444444444444445,0.5583333333333333,0.5333333333333333
XGBClassifier_MutualInfo_20_SMOTE-TOMEK,6.0,0.8908045977011494,0.6086956521739131,0.9146031746031745,0.25,0.8761904761904763,0.4,0.8900319450664277,0.3076923076923077,0.9558095238095239,0.5444444444444445,0.8909523809523809,0.5333333333333333
RandomForestClassifier_MutualInfo_10_SMOTE,8.0,0.9177011494252874,0.6521739130434783,0.9714285714285715,0.0,0.8628571428571428,0.0,0.9124532019704434,0.0,0.944888888888889,0.5444444444444445,0.9176190476190476,0.4166666666666667
LogisticRegression_MutualInfo_15_SMOTE-TOMEK,8.0,0.7186206896551723,0.7391304347826086,0.7166514041514042,0.4,0.7380952380952381,0.4,0.7243737871324079,0.4,0.7498412698412699,0.5444444444444445,0.7185714285714285,0.6166666666666667
XGBClassifier_None_10_BorderlineSMOTE,6.0,0.883448275862069,0.6956521739130435,0.8858898944193061,0.25,0.8904761904761905,0.2,0.8868488649940263,0.2222222222222222,0.9313650793650794,0.5444444444444445,0.8823809523809525,0.5166666666666667
SVC_MutualInfo_15_None,0.0,0.6824561403508772,0.4782608695652174,0.36,0.18181818181818182,0.6833333333333333,0.4,0.45904761904761904,0.25,0.6272222222222222,0.5444444444444445,0.684047619047619,0.45
XGBClassifier_RFE_15_BorderlineSMOTE,7.0,0.883448275862069,0.6956521739130435,0.8585028748341443,0.3333333333333333,0.9333333333333333,0.4,0.8908593723666026,0.36363636363636365,0.9648253968253968,0.5444444444444445,0.8842857142857143,0.5888888888888889
RandomForestClassifier_MutualInfo_15_SMOTE-TOMEK,9.0,0.8836781609195402,0.7391304347826086,0.9322383498854088,0.0,0.8333333333333333,0.0,0.876024630541872,0.0,0.9274603174603175,0.5444444444444445,0.8828571428571428,0.4722222222222222
SVC_RFE_15_None,6.0,0.8245614035087719,0.6086956521739131,0.62,0.16666666666666666,0.3833333333333333,0.2,0.44666666666666666,0.18181818181818182,0.7511111111111111,0.5444444444444445,0.656904761904762,0.46111111111111114
SVC_MutualInfo_20_RandomUnderSampler,3.0,0.5035714285714287,0.4782608695652174,0.48571428571428577,0.1111111111111111,0.4,0.2,0.3866666666666666,0.14285714285714285,0.275,0.5444444444444445,0.525,0.37777777777777777
XGBClassifier_MutualInfo_15_RandomUnderSampler,7.0,0.7464285714285714,0.21739130434782608,0.7266666666666667,0.19047619047619047,0.8833333333333332,0.8,0.7758730158730158,0.3076923076923077,0.7791666666666667,0.5444444444444445,0.7499999999999999,0.4277777777777778
LogisticRegression_MutualInfo_20_SMOTE-TOMEK,0.0,0.7393103448275862,0.5217391304347826,0.6970416236670107,0.2,0.8485714285714285,0.4,0.7647058823529411,0.26666666666666666,0.7636190476190476,0.5444444444444445,0.7395238095238096,0.4777777777777778
LogisticRegression_RFE_20_RandomUnderSampler,3.0,0.8285714285714286,0.6956521739130435,0.8933333333333333,0.375,0.75,0.6,0.7825396825396825,0.46153846153846156,0.8666666666666668,0.5444444444444445,0.8166666666666667,0.6611111111111111
SVC_RFE_25_None,6.0,0.8456140350877194,0.8695652173913043,0.5333333333333333,1.0,0.25,0.4,0.3276190476190476,0.5714285714285714,0.7687301587301587,0.5444444444444445,0.6178571428571429,0.7
SVC_MutualInfo_10_ADASYN,6.0,0.8758620689655172,0.6086956521739131,0.8622129186602872,0.25,0.9019047619047619,0.4,0.8766263168226134,0.3076923076923077,0.9533333333333334,0.5444444444444445,0.8742857142857143,0.5333333333333333
SVC_RFE_25_SMOTE,6.0,0.9586206896551724,0.6521739130434783,0.9363515406162465,0.0,0.9857142857142858,0.0,0.959866121086922,0.0,0.9980952380952381,0.5444444444444445,0.9580952380952381,0.4166666666666667
LogisticRegression_MutualInfo_10_ADASYN,4.0,0.7377011494252873,0.6086956521739131,0.7315538847117795,0.3,0.8033333333333333,0.6,0.7604596247100991,0.4,0.783952380952381,0.5444444444444445,0.7373809523809525,0.6055555555555556
RandomForestClassifier_RFE_20_RandomUnderSampler,1.0,0.5535714285714286,0.43478260869565216,0.63,0.25,0.5,0.8,0.5109523809523809,0.38095238095238093,0.625,0.5444444444444445,0.5666666666666667,0.5666666666666667
XGBClassifier_RFE_15_None,2.0,0.8152046783625732,0.8260869565217391,0.54,1.0,0.4333333333333333,0.2,0.43873015873015875,0.3333333333333333,0.7273015873015873,0.5444444444444445,0.6766666666666666,0.6
RandomForestClassifier_None_10_None,6.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.36634920634920637,0.5444444444444445,0.5,0.5
RandomForestClassifier_MutualInfo_15_BorderlineSMOTE,4.0,0.8834482758620691,0.6956521739130435,0.8986630036630038,0.25,0.8647619047619047,0.2,0.8785696040868455,0.2222222222222222,0.9602539682539681,0.5444444444444445,0.8842857142857143,0.5166666666666667
SVC_MutualInfo_10_SMOTE-TOMEK,9.0,0.8560919540229885,0.6521739130434783,0.8128200402968204,0.2,0.9304761904761906,0.2,0.8659832261350289,0.2,0.940952380952381,0.5444444444444444,0.8557142857142856,0.48888888888888893
XGBClassifier_RFE_15_BorderlineSMOTE,5.0,0.8496551724137932,0.7391304347826086,0.8044891640866872,0.3333333333333333,0.9323809523809523,0.2,0.8620112414467253,0.25,0.9485079365079365,0.5444444444444444,0.8509523809523809,0.5444444444444444
RandomForestClassifier_MutualInfo_10_ADASYN,1.0,0.8684729064039409,0.6086956521739131,0.8583898944193061,0.0,0.8885714285714286,0.0,0.8684012761432116,0.0,0.9463945578231293,0.5444444444444444,0.8695238095238095,0.3888888888888889
LogisticRegression_MutualInfo_10_SMOTE-TOMEK,1.0,0.7533333333333333,0.43478260869565216,0.7428571428571429,0.1,0.7790476190476191,0.2,0.7574384236453202,0.13333333333333333,0.8093333333333333,0.5444444444444444,0.7519047619047619,0.35
RandomForestClassifier_RFE_25_None,2.0,0.8134502923976609,0.782608695652174,0.2,0.0,0.05,0.0,0.08,0.0,0.6079761904761904,0.5444444444444444,0.525,0.5
SVC_RFE_20_ADASYN,6.0,0.9379310344827587,0.6521739130434783,0.9272058823529411,0.2,0.9590476190476191,0.2,0.9409796893667861,0.2,0.9866666666666667,0.5444444444444444,0.9380952380952381,0.48888888888888893
XGBClassifier_MutualInfo_20_SMOTE,5.0,0.8836781609195402,0.6521739130434783,0.859467787114846,0.0,0.919047619047619,0.0,0.8871394141638858,0.0,0.9643809523809524,0.5444444444444444,0.8842857142857143,0.4166666666666667
XGBClassifier_RFE_20_BorderlineSMOTE,6.0,0.8772413793103448,0.6521739130434783,0.8726984126984128,0.2,0.8914285714285715,0.2,0.8804358859531274,0.2,0.941968253968254,0.5444444444444444,0.8766666666666667,0.48888888888888893
LogisticRegression_MutualInfo_10_SMOTE,1.0,0.7533333333333333,0.43478260869565216,0.7428571428571429,0.1,0.7790476190476191,0.2,0.7574384236453202,0.13333333333333333,0.8093333333333333,0.5444444444444444,0.7519047619047619,0.35
LogisticRegression_RFE_15_BorderlineSMOTE,7.0,0.9317241379310346,0.6086956521739131,0.9012820512820513,0.25,0.9714285714285713,0.4,0.9333594004561746,0.3076923076923077,0.9577142857142856,0.5444444444444444,0.9314285714285713,0.5333333333333333
RandomForestClassifier_MutualInfo_25_None,6.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.6038095238095238,0.5444444444444444,0.5,0.5
XGBClassifier_RFE_10_ADASYN,2.0,0.8808602150537634,0.6521739130434783,0.8472222222222221,0.2,0.9341666666666667,0.2,0.8884250474383302,0.2,0.9311944444444444,0.5444444444444444,0.8785119047619048,0.48888888888888893
SVC_MutualInfo_15_RandomUnderSampler,4.0,0.6107142857142857,0.4782608695652174,0.6333333333333333,0.23076923076923078,0.6166666666666666,0.6,0.6047619047619047,0.3333333333333333,0.5833333333333334,0.538888888888889,0.625,0.5222222222222221
XGBClassifier_RFE_15_SMOTE-TOMEK,4.0,0.876551724137931,0.7391304347826086,0.9035714285714285,0.4,0.8485714285714285,0.4,0.8715508073683825,0.4,0.9375238095238096,0.5333333333333334,0.8776190476190477,0.6166666666666667
RandomForestClassifier_MutualInfo_20_None,2.0,0.7912280701754386,0.6956521739130435,0.2,0.0,0.05,0.0,0.08,0.0,0.5931746031746031,0.5333333333333334,0.5116666666666667,0.4444444444444444
XGBClassifier_RFE_20_BorderlineSMOTE,4.0,0.8972413793103449,0.7391304347826086,0.8837820512820513,0.3333333333333333,0.9190476190476191,0.2,0.8991556756184119,0.25,0.956825396825397,0.5333333333333334,0.8980952380952381,0.5444444444444444
LogisticRegression_MutualInfo_20_RandomUnderSampler,1.0,0.7285714285714285,0.391304347826087,0.78,0.23529411764705882,0.7333333333333333,0.8,0.7428571428571429,0.36363636363636365,0.725,0.5333333333333334,0.7416666666666666,0.538888888888889
XGBClassifier_MutualInfo_25_SMOTE-TOMEK,5.0,0.8972413793103448,0.6521739130434783,0.8560784313725488,0.0,0.9600000000000002,0.0,0.9039001247176998,0.0,0.9645079365079365,0.5333333333333334,0.8976190476190476,0.4166666666666667
XGBClassifier_MutualInfo_15_None,9.0,0.7690058479532162,0.6086956521739131,0.4666666666666667,0.25,0.4,0.4,0.42428571428571427,0.3076923076923077,0.6070634920634921,0.5333333333333334,0.6309523809523808,0.5333333333333333
RandomForestClassifier_MutualInfo_20_BorderlineSMOTE,7.0,0.911264367816092,0.7391304347826086,0.8978011204481792,0.3333333333333333,0.9333333333333333,0.2,0.9133908045977013,0.25,0.9735238095238096,0.5333333333333334,0.9123809523809523,0.5444444444444444
LogisticRegression_MutualInfo_25_SMOTE,0.0,0.7942528735632184,0.6521739130434783,0.761062091503268,0.3333333333333333,0.8638095238095239,0.6,0.8078983382209189,0.42857142857142855,0.8208253968253969,0.5333333333333334,0.7947619047619048,0.6333333333333333
RandomForestClassifier_MutualInfo_15_SMOTE-TOMEK,4.0,0.9314942528735631,0.6521739130434783,0.9331372549019609,0.2,0.9295238095238096,0.2,0.9291445623342176,0.2,0.9657142857142859,0.5333333333333334,0.9314285714285715,0.48888888888888893
RandomForestClassifier_None_10_None,3.0,0.8023391812865498,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.3942063492063492,0.5333333333333334,0.5,0.5
XGBClassifier_RFE_15_SMOTE,4.0,0.876551724137931,0.7391304347826086,0.9035714285714285,0.4,0.8485714285714285,0.4,0.8715508073683825,0.4,0.9375238095238096,0.5333333333333334,0.8776190476190477,0.6166666666666667
XGBClassifier_MutualInfo_25_BorderlineSMOTE,4.0,0.9114942528735632,0.6521739130434783,0.9194963369963369,0.2,0.9057142857142857,0.2,0.9110916891784523,0.2,0.9263492063492065,0.5333333333333334,0.9123809523809523,0.48888888888888893
RandomForestClassifier_MutualInfo_25_BorderlineSMOTE,7.0,0.9110344827586208,0.7391304347826086,0.8975,0.3333333333333333,0.9323809523809524,0.2,0.9139043381535039,0.25,0.9676507936507937,0.5333333333333333,0.9114285714285714,0.5444444444444444
LogisticRegression_MutualInfo_10_BorderlineSMOTE,1.0,0.7611494252873563,0.4782608695652174,0.7367507002801121,0.1111111111111111,0.8219047619047618,0.2,0.7760691894312585,0.14285714285714285,0.8095873015873016,0.5333333333333333,0.76,0.37777777777777777
XGBClassifier_MutualInfo_20_SMOTE,9.0,0.8898850574712643,0.6521739130434783,0.9290476190476191,0.2,0.8485714285714284,0.2,0.8849395814913056,0.2,0.9076190476190475,0.5333333333333333,0.8904761904761905,0.48888888888888893
SVC_MutualInfo_20_SMOTE-TOMEK,9.0,0.876551724137931,0.8260869565217391,0.8507142857142856,0.6666666666666666,0.9180952380952381,0.4,0.8823266833277957,0.5,0.9544126984126985,0.5333333333333333,0.8761904761904763,0.6722222222222223
SVC_MutualInfo_15_BorderlineSMOTE,4.0,0.890574712643678,0.5217391304347826,0.8452614379084966,0.0,0.9600000000000002,0.0,0.8979569892473119,0.0,0.959873015873016,0.5333333333333333,0.8914285714285715,0.3333333333333333
RandomForestClassifier_MutualInfo_10_ADASYN,9.0,0.8401477832512315,0.6956521739130435,0.8621277793414016,0.0,0.8304761904761904,0.0,0.8347895622895622,0.0,0.9210884353741496,0.5333333333333333,0.8395238095238096,0.4444444444444444
LogisticRegression_MutualInfo_10_SMOTE-TOMEK,0.0,0.6908045977011494,0.5652173913043478,0.6680250305250306,0.2727272727272727,0.7819047619047619,0.6,0.7148467392822232,0.375,0.7472380952380953,0.5333333333333333,0.6933333333333334,0.5777777777777777
SVC_MutualInfo_10_BorderlineSMOTE,1.0,0.8770114942528735,0.6521739130434783,0.8319117647058825,0.0,0.9466666666666667,0.0,0.8841837732160313,0.0,0.9494603174603176,0.5333333333333333,0.8776190476190475,0.4166666666666667
