MLA Name,Split,Accuracy_train,Accuracy_test,Precision_train,Precision_test,Recall_train,Recall_test,F1_train,F1_test,AUC_train,AUC_test,Balanced Accuracy_train,Balanced Accuracy_test
SVC_MutualInfo_20_RandomUnderSampler,4.5,0.6596428571428572,0.4130434782608695,0.6587142857142857,0.20244045943736344,0.6633333333333333,0.62,0.6306565656565656,0.301783881640861,0.6191666666666666,0.46611111111111114,0.6649999999999999,0.4877777777777778
RandomForestClassifier_MutualInfo_15_SMOTE-TOMEK,4.5,0.9108505747126436,0.7304347826086957,0.9226562735510104,0.17833333333333332,0.9021904761904762,0.08,0.9091428011193831,0.10055555555555555,0.9600952380952382,0.4655555555555556,0.9108095238095238,0.4955555555555556
SVC_MutualInfo_20_None,4.5,0.7007017543859649,0.5913043478260869,0.3186862581862582,0.09254079254079253,0.38666666666666666,0.18,0.30052548431960197,0.11715686274509804,0.5550396825396826,0.4655555555555556,0.583047619047619,0.4427777777777778
LogisticRegression_MutualInfo_15_RandomUnderSampler,4.5,0.6382142857142857,0.4608695652173913,0.6396666666666666,0.17822344322344322,0.5466666666666666,0.48,0.5653809523809523,0.2593061084082756,0.6541666666666666,0.46222222222222226,0.6383333333333333,0.4677777777777778
XGBClassifier_MutualInfo_20_SMOTE,4.5,0.8772183908045976,0.6739130434782609,0.8705488438290295,0.16428571428571428,0.8929523809523809,0.16,0.8786601923937525,0.16111111111111112,0.9338095238095239,0.4600000000000001,0.8774761904761906,0.4883333333333334
LogisticRegression_MutualInfo_10_RandomUnderSampler,4.5,0.615,0.5130434782608695,0.52,0.16078215901745313,0.5016666666666667,0.42000000000000004,0.48949206349206353,0.231217437533227,0.58875,0.4600000000000001,0.6166666666666666,0.47944444444444445
LogisticRegression_None_10_RandomUnderSampler,4.5,0.5357142857142857,0.6304347826086957,0.31166666666666665,0.08912198912198913,0.265,0.18,0.2673968253968254,0.1183275874452345,0.5470833333333334,0.45999999999999996,0.5366666666666666,0.4677777777777778
XGBClassifier_MutualInfo_15_SMOTE,4.5,0.8685287356321838,0.6391304347826087,0.8561007250403534,0.13722222222222222,0.8940952380952382,0.16,0.8715360508648804,0.14533910533910535,0.9271809523809523,0.45666666666666667,0.8687142857142858,0.46611111111111114
RandomForestClassifier_MutualInfo_15_BorderlineSMOTE,4.5,0.9081609195402299,0.7130434782608696,0.922763373881021,0.15833333333333333,0.8948571428571428,0.06000000000000001,0.9058941313846208,0.08055555555555556,0.9552666666666667,0.4561111111111111,0.9082380952380953,0.4772222222222222
SVC_MutualInfo_10_SMOTE,4.5,0.8712873563218391,0.6782608695652174,0.8420693957745042,0.32357142857142857,0.9281904761904762,0.24,0.8790494695980661,0.24698135198135196,0.9352825396825397,0.4522222222222222,0.8711904761904762,0.52
XGBClassifier_RFE_10_BorderlineSMOTE,4.5,0.8755862068965516,0.6565217391304348,0.8518486336504912,0.17833333333333334,0.9206666666666667,0.18,0.8825876122170534,0.17858585858585857,0.9348761904761906,0.45111111111111113,0.8756666666666666,0.4844444444444445
RandomForestClassifier_MutualInfo_10_None,4.5,0.7989473684210526,0.7130434782608696,0.33666666666666667,0.03333333333333333,0.17666666666666667,0.02,0.21885714285714286,0.025,0.6351785714285715,0.45055555555555554,0.5648571428571428,0.46277777777777784
SVC_MutualInfo_10_BorderlineSMOTE,4.5,0.8748735632183908,0.6565217391304348,0.8499516088486677,0.18916666666666665,0.9208571428571428,0.14,0.8810178241099198,0.15395604395604395,0.9465079365079365,0.45,0.8751428571428572,0.47000000000000003
RandomForestClassifier_MutualInfo_25_None,4.5,0.8089473684210526,0.773913043478261,0.13,0.0,0.039999999999999994,0.0,0.06066666666666667,0.0,0.6291666666666667,0.4477777777777778,0.5192857142857144,0.49444444444444446
RandomForestClassifier_RFE_20_None,4.5,0.8122222222222224,0.7652173913043478,0.22333333333333333,0.1,0.07666666666666666,0.02,0.11000000000000001,0.03333333333333333,0.7012182539682539,0.4477777777777778,0.5356190476190477,0.4961111111111111
XGBClassifier_MutualInfo_15_None,4.5,0.7509356725146199,0.6130434782608696,0.38783333333333336,0.17624098124098125,0.4083333333333333,0.27999999999999997,0.36933477633477635,0.2135939060939061,0.6081944444444445,0.44666666666666666,0.6215952380952381,0.4927777777777778
RandomForestClassifier_MutualInfo_20_SMOTE,4.5,0.9122298850574712,0.708695652173913,0.9297513613837143,0.12,0.8954285714285714,0.08,0.9096389073683289,0.095,0.9597047619047621,0.4444444444444445,0.9121904761904762,0.48166666666666663
LogisticRegression_MutualInfo_10_SMOTE,4.5,0.6800689655172414,0.5347826086956522,0.6615756659173674,0.18115384615384617,0.7722857142857144,0.38,0.7068519172114265,0.23963369963369963,0.698768253968254,0.44333333333333336,0.6804285714285714,0.47888888888888886
LogisticRegression_MutualInfo_10_SMOTE-TOMEK,4.5,0.6908505747126437,0.5130434782608695,0.6758434770423934,0.16954739704739705,0.7561904761904763,0.36,0.7083573341929195,0.2280855745561628,0.7201809523809524,0.4427777777777778,0.6913333333333334,0.45777777777777773
RandomForestClassifier_MutualInfo_20_SMOTE-TOMEK,4.5,0.9164137931034484,0.717391304347826,0.942696230240348,0.1,0.8894285714285715,0.06000000000000001,0.9120659635239724,0.075,0.9607650793650795,0.4411111111111111,0.916047619047619,0.48
XGBClassifier_MutualInfo_15_SMOTE-TOMEK,4.5,0.8753563218390804,0.6347826086956522,0.8617743141791129,0.13555555555555557,0.9037142857142857,0.16,0.8792089424859955,0.14493506493506494,0.9357269841269842,0.44000000000000006,0.8756666666666668,0.4633333333333334
XGBClassifier_MutualInfo_10_None,4.5,0.7362573099415204,0.6217391304347826,0.4061666666666667,0.12678571428571428,0.4416666666666667,0.2,0.38522366522366525,0.14841491841491844,0.6234920634920635,0.4372222222222222,0.6254047619047619,0.46944444444444444
XGBClassifier_RFE_15_BorderlineSMOTE,4.5,0.8788965517241379,0.6739130434782609,0.862342412403558,0.1716666666666667,0.9142857142857143,0.16,0.8844809918846593,0.16358585858585858,0.9456952380952381,0.4366666666666667,0.8792857142857142,0.4883333333333334
SVC_MutualInfo_10_RandomUnderSampler,4.5,0.6507142857142857,0.4695652173913044,0.6727619047619047,0.19808566433566435,0.6533333333333333,0.48,0.6298470418470419,0.27772355095884504,0.61875,0.43500000000000005,0.6483333333333332,0.47333333333333333
LogisticRegression_MutualInfo_15_SMOTE-TOMEK,4.5,0.7348045977011494,0.5478260869565218,0.7149695273617066,0.21143578643578645,0.7982857142857143,0.38,0.7502191466059032,0.2654935415461731,0.7568253968253968,0.4344444444444445,0.7346190476190476,0.4872222222222223
XGBClassifier_MutualInfo_15_BorderlineSMOTE,4.5,0.8760229885057471,0.691304347826087,0.8735150834717398,0.19666666666666666,0.8866666666666667,0.18,0.8772702550970856,0.1812987012987013,0.9333015873015873,0.4333333333333334,0.8759523809523809,0.5066666666666666
RandomForestClassifier_RFE_15_None,4.5,0.8077777777777777,0.7652173913043478,0.26,0.05,0.09833333333333333,0.02,0.1360952380952381,0.02857142857142857,0.7287380952380953,0.4333333333333333,0.5409761904761905,0.4961111111111111
RandomForestClassifier_RFE_10_BorderlineSMOTE,4.5,0.886528735632184,0.6782608695652174,0.8874106873518638,0.125,0.8935238095238095,0.12000000000000002,0.887629703454787,0.11994949494949494,0.9481904761904761,0.43166666666666675,0.8866190476190476,0.4766666666666667
XGBClassifier_MutualInfo_20_RandomUnderSampler,4.5,0.6614285714285714,0.3565217391304348,0.6719047619047618,0.1771228599401974,0.71,0.56,0.666994227994228,0.26710805534334947,0.6445833333333334,0.4311111111111111,0.6649999999999999,0.43
XGBClassifier_MutualInfo_15_RandomUnderSampler,4.5,0.6471428571428571,0.3478260869565218,0.6503333333333333,0.18078406801317018,0.7316666666666667,0.5599999999999999,0.6632178932178932,0.2690857883535229,0.63875,0.43000000000000005,0.6516666666666666,0.42444444444444446
LogisticRegression_MutualInfo_20_ADASYN,4.5,0.7722372477355792,0.5478260869565217,0.7495196585320424,0.1373015873015873,0.8356190476190477,0.2,0.7848504156737357,0.16013431013431012,0.7977607709750567,0.4288888888888889,0.772,0.4222222222222222
XGBClassifier_RFE_25_SMOTE,4.5,0.8842988505747126,0.6652173913043479,0.8657344544860026,0.07619047619047618,0.919047619047619,0.1,0.8883981509117117,0.08636363636363636,0.9458412698412699,0.42666666666666664,0.8842380952380953,0.4611111111111111
XGBClassifier_RFE_25_SMOTE-TOMEK,4.5,0.8842988505747126,0.6652173913043479,0.8657344544860026,0.07619047619047618,0.919047619047619,0.1,0.8883981509117117,0.08636363636363636,0.9458412698412699,0.42666666666666664,0.8842380952380953,0.4611111111111111
RandomForestClassifier_MutualInfo_10_RandomUnderSampler,4.5,0.6896428571428571,0.41739130434782606,0.7296666666666667,0.1815966386554622,0.6683333333333333,0.5,0.6658412698412699,0.26219366598313965,0.725625,0.42333333333333334,0.6891666666666666,0.44722222222222224
RandomForestClassifier_MutualInfo_20_None,4.5,0.8057309941520469,0.7521739130434782,0.25,0.0,0.07666666666666666,0.0,0.11600000000000002,0.0,0.6312857142857143,0.42333333333333334,0.5314285714285714,0.4805555555555555
LogisticRegression_MutualInfo_15_SMOTE,4.5,0.7197241379310345,0.5434782608695652,0.7034501724625564,0.17458236208236208,0.7767619047619048,0.32,0.7338567406327499,0.22211260961260965,0.7512380952380953,0.4222222222222222,0.7196190476190476,0.46277777777777784
XGBClassifier_MutualInfo_20_SMOTE-TOMEK,4.5,0.8745057471264367,0.6434782608695653,0.8641062989298284,0.17944444444444446,0.8966666666666667,0.16,0.8766629043843727,0.15862637362637363,0.9375809523809524,0.4211111111111111,0.8748571428571429,0.4688888888888889
RandomForestClassifier_RFE_25_None,4.5,0.8110526315789475,0.7652173913043478,0.21000000000000002,0.0,0.075,0.0,0.10476190476190476,0.0,0.6679285714285714,0.42000000000000004,0.5340714285714286,0.48888888888888893
XGBClassifier_MutualInfo_25_SMOTE-TOMEK,4.5,0.8772413793103448,0.6478260869565218,0.8605944589466261,0.09777777777777777,0.9105714285714287,0.08,0.8807370699602428,0.08428571428571428,0.9449396825396825,0.4188888888888889,0.8772380952380953,0.4427777777777778
RandomForestClassifier_MutualInfo_20_BorderlineSMOTE,4.5,0.9130574712643679,0.7217391304347827,0.9341486748545572,0.11666666666666665,0.8940000000000001,0.08,0.9102955739950733,0.09444444444444444,0.9548253968253968,0.41833333333333333,0.9133809523809525,0.49000000000000005
XGBClassifier_RFE_20_None,4.5,0.7732748538011696,0.6652173913043479,0.40354761904761904,0.15833333333333333,0.3283333333333333,0.14,0.3363722943722943,0.14014874014874015,0.6292539682539682,0.4177777777777778,0.6061666666666666,0.47555555555555556
XGBClassifier_RFE_25_None,4.5,0.7708771929824562,0.6565217391304348,0.35104761904761905,0.0869047619047619,0.265,0.08,0.27593939393939393,0.08055555555555556,0.5839325396825397,0.4177777777777778,0.5814999999999999,0.44833333333333336
RandomForestClassifier_MutualInfo_25_BorderlineSMOTE,4.5,0.913080459770115,0.7217391304347827,0.9352255587549706,0.08333333333333333,0.8922857142857143,0.06000000000000001,0.9105087090164398,0.06818181818181819,0.952,0.41722222222222227,0.9132380952380952,0.48277777777777775
XGBClassifier_MutualInfo_25_SMOTE,4.5,0.880183908045977,0.6434782608695653,0.8634142502664176,0.11000000000000001,0.9133333333333334,0.14,0.8839587749705855,0.12153846153846155,0.9400253968253969,0.41555555555555557,0.8802380952380953,0.4616666666666667
LogisticRegression_MutualInfo_25_SMOTE,4.5,0.7843908045977012,0.5652173913043479,0.7527700011546761,0.1692965367965368,0.8617142857142858,0.24,0.7997079136874007,0.19074175824175824,0.8072253968253967,0.41555555555555557,0.7844761904761904,0.4477777777777778
RandomForestClassifier_RFE_10_None,4.5,0.8135087719298246,0.7043478260869566,0.47866666666666663,0.125,0.2333333333333333,0.04,0.2909047619047619,0.05555555555555556,0.7281349206349207,0.4144444444444445,0.595,0.4644444444444445
XGBClassifier_MutualInfo_20_BorderlineSMOTE,4.5,0.8747126436781609,0.6173913043478261,0.8675660455815255,0.09595238095238096,0.8913333333333334,0.1,0.8764962187659302,0.09707070707070707,0.9347238095238095,0.4144444444444445,0.875095238095238,0.4305555555555555
SVC_MutualInfo_15_ADASYN,4.5,0.8981743736426717,0.6130434782608696,0.8652271534794755,0.09952380952380953,0.9525714285714286,0.12000000000000002,0.9042529016285805,0.10818181818181818,0.9686401927437641,0.4133333333333334,0.8979523809523811,0.43500000000000005
RandomForestClassifier_RFE_15_ADASYN,4.5,0.9136886487631759,0.6956521739130435,0.919747856718445,0.175,0.9116428571428571,0.06000000000000001,0.9128915123036043,0.08412698412698412,0.9699363378684808,0.4127777777777778,0.9132976190476191,0.46611111111111114
LogisticRegression_RFE_15_BorderlineSMOTE,4.5,0.9254712643678161,0.6217391304347826,0.9145207428450464,0.21202380952380953,0.9454285714285714,0.26,0.9275989201442483,0.22954933954933954,0.9658857142857142,0.41222222222222216,0.9256190476190476,0.49111111111111116
XGBClassifier_RFE_20_SMOTE,4.5,0.8855402298850574,0.6478260869565218,0.8705998778483298,0.12833333333333333,0.9178095238095239,0.13999999999999999,0.8900414930027244,0.12219780219780221,0.9431746031746032,0.40888888888888886,0.8853333333333333,0.4644444444444445
XGBClassifier_RFE_20_SMOTE-TOMEK,4.5,0.8855402298850574,0.6478260869565218,0.8705998778483298,0.12833333333333333,0.9178095238095239,0.13999999999999999,0.8900414930027244,0.12219780219780221,0.9431746031746032,0.40888888888888886,0.8853333333333333,0.4644444444444445
LogisticRegression_MutualInfo_20_None,4.5,0.6674853801169591,0.5608695652173913,0.23255627705627707,0.18510101010101013,0.39499999999999996,0.2,0.2777647352647353,0.14866946778711485,0.5357460317460317,0.40777777777777774,0.5646904761904763,0.4305555555555555
SVC_MutualInfo_15_SMOTE,4.5,0.8926206896551724,0.6521739130434783,0.8736941344689022,0.13452380952380952,0.9268571428571428,0.12000000000000002,0.8964924947674048,0.12222222222222223,0.9486603174603175,0.40777777777777774,0.8924761904761904,0.4600000000000001
RandomForestClassifier_MutualInfo_15_None,4.5,0.8035087719298246,0.7478260869565218,0.23333333333333334,0.0,0.09666666666666665,0.0,0.13276190476190478,0.0,0.6389880952380953,0.40666666666666673,0.5372857142857143,0.47777777777777775
XGBClassifier_None_10_RandomUnderSampler,4.5,0.5210714285714285,0.32608695652173914,0.522,0.17648882518447734,0.6916666666666667,0.6,0.5714675324675325,0.2705395500686926,0.39666666666666667,0.4061111111111111,0.5208333333333333,0.425
XGBClassifier_RFE_25_RandomUnderSampler,4.5,0.6164285714285714,0.34347826086956523,0.6465714285714286,0.18202869026398438,0.7483333333333333,0.62,0.6452279942279942,0.27835649353114694,0.5489583333333334,0.40499999999999997,0.6183333333333333,0.44333333333333336
LogisticRegression_RFE_10_ADASYN,4.5,0.8921384077546481,0.5956521739130435,0.8825343577131501,0.12595238095238095,0.914345238095238,0.16,0.8948891048520016,0.14016317016317018,0.9460198979591837,0.40444444444444444,0.8913630952380952,0.43833333333333335
RandomForestClassifier_MutualInfo_20_ADASYN,4.5,0.9296817628052333,0.6956521739130435,0.9316360159448396,0.21666666666666665,0.930202380952381,0.12000000000000002,0.9290994854031561,0.14707792207792209,0.9694375283446712,0.40388888888888885,0.929625,0.48777777777777775
XGBClassifier_MutualInfo_20_ADASYN,4.5,0.8879755283648498,0.6130434782608696,0.8705835686501322,0.14619047619047618,0.9210357142857143,0.16,0.8923014647218664,0.1508080808080808,0.9464540816326531,0.4033333333333333,0.8880892857142857,0.4494444444444444
XGBClassifier_RFE_15_None,4.5,0.7884795321637428,0.6304347826086956,0.46066666666666667,0.15833333333333333,0.41999999999999993,0.08,0.4077387057387057,0.08910256410256409,0.6634682539682539,0.4033333333333333,0.6511904761904762,0.43166666666666664
LogisticRegression_RFE_25_RandomUnderSampler,4.5,0.8246428571428572,0.42608695652173917,0.842,0.1647416309181015,0.8166666666666667,0.38,0.8104761904761905,0.22754230203920606,0.8916666666666666,0.4,0.8241666666666665,0.4094444444444445
RandomForestClassifier_RFE_15_BorderlineSMOTE,4.5,0.9097931034482759,0.717391304347826,0.9206797990451241,0.15,0.9034285714285714,0.06000000000000001,0.909745129057584,0.07777777777777777,0.9608349206349207,0.3988888888888889,0.9099047619047619,0.48
LogisticRegression_RFE_10_BorderlineSMOTE,4.5,0.8918850574712642,0.5826086956521739,0.8833272127769032,0.10472222222222223,0.9136190476190477,0.14,0.8945595635452829,0.1138045288045288,0.9445460317460318,0.3977777777777778,0.8919523809523809,0.4227777777777778
SVC_MutualInfo_15_BorderlineSMOTE,4.5,0.8891264367816092,0.6565217391304348,0.866318663362781,0.05333333333333333,0.9275238095238094,0.04,0.893224128434084,0.045,0.9516952380952383,0.3977777777777778,0.8890952380952382,0.4338888888888889
LogisticRegression_MutualInfo_20_SMOTE-TOMEK,4.5,0.7569885057471264,0.5565217391304348,0.7380526083823298,0.13633089133089132,0.8177142857142858,0.22000000000000003,0.77217115203628,0.16317460317460317,0.7815809523809524,0.3977777777777778,0.757,0.43499999999999994
LogisticRegression_MutualInfo_15_ADASYN,4.5,0.7157806027861645,0.508695652173913,0.7014284137027776,0.12217032967032967,0.7773809523809524,0.22000000000000003,0.730739911282115,0.15581196581196582,0.741071768707483,0.3977777777777778,0.7159761904761904,0.40444444444444444
RandomForestClassifier_MutualInfo_25_SMOTE,4.5,0.916367816091954,0.7130434782608696,0.9349298691504574,0.15333333333333332,0.8993333333333334,0.08,0.9137088597761569,0.10214285714285713,0.9647269841269841,0.39722222222222225,0.916,0.4844444444444444
LogisticRegression_MutualInfo_15_None,4.5,0.7220467836257309,0.6043478260869566,0.3213412698412698,0.09055555555555556,0.3333333333333333,0.12000000000000002,0.27856526806526805,0.09767399267399267,0.5664603174603174,0.39666666666666667,0.5753333333333334,0.4294444444444444
RandomForestClassifier_MutualInfo_25_SMOTE-TOMEK,4.5,0.9273103448275861,0.7,0.9484368278780044,0.1,0.908952380952381,0.06000000000000001,0.9250963325081789,0.075,0.9666761904761906,0.395,0.9269999999999999,0.4688888888888888
XGBClassifier_MutualInfo_25_BorderlineSMOTE,4.5,0.8748045977011494,0.6695652173913043,0.8695356245062127,0.15,0.889904761904762,0.14,0.876930274809029,0.14444444444444443,0.935288888888889,0.3944444444444445,0.8752857142857143,0.47833333333333333
RandomForestClassifier_RFE_10_ADASYN,4.5,0.8743751787700621,0.6565217391304348,0.8812225081420128,0.0875,0.8762619047619047,0.08,0.8739133971192807,0.0807886557886558,0.9414951814058957,0.39333333333333337,0.87375,0.44833333333333336
LogisticRegression_MutualInfo_25_None,4.5,0.7187719298245614,0.591304347826087,0.27227922077922073,0.14333333333333334,0.3,0.18,0.25701587301587303,0.141132331720567,0.542015873015873,0.39222222222222225,0.561,0.4427777777777778
RandomForestClassifier_MutualInfo_20_RandomUnderSampler,4.5,0.6907142857142856,0.42608695652173917,0.7094285714285714,0.20419036845507432,0.72,0.58,0.6897200577200577,0.2956716967243283,0.7070833333333333,0.39111111111111113,0.6941666666666666,0.48166666666666663
SVC_MutualInfo_25_SMOTE,4.5,0.9109425287356322,0.6869565217391305,0.8959195528413796,0.05833333333333333,0.937904761904762,0.04,0.9137321768790558,0.04722222222222222,0.9701968253968254,0.3911111111111111,0.9107619047619048,0.4533333333333333
RandomForestClassifier_RFE_25_SMOTE,4.5,0.9259999999999999,0.7304347826086957,0.9411923828665314,0.08333333333333333,0.9136190476190477,0.04,0.9249311559421649,0.05357142857142857,0.969152380952381,0.39,0.9258571428571429,0.4811111111111111
RandomForestClassifier_RFE_25_SMOTE-TOMEK,4.5,0.9259999999999999,0.7304347826086957,0.9411923828665314,0.08333333333333333,0.9136190476190477,0.04,0.9249311559421649,0.05357142857142857,0.969152380952381,0.39,0.9258571428571429,0.4811111111111111
SVC_MutualInfo_20_ADASYN,4.5,0.9146224905980189,0.6565217391304348,0.88380156462045,0.08166666666666667,0.9632738095238096,0.08,0.9193974268774211,0.08040404040404041,0.9786700680272109,0.3888888888888889,0.9143511904761905,0.44833333333333336
